5399,VI-SIGNATURE PREFERRED CRP STD,0.017093039,0.018181818,0.0295,0.1
5399,VI-US REGULATED (DB),0.012645589,0.136363636,0.0005,0.21
5399,VI-CPS/RETAIL ALL OTHER (DB),0.011059959,0.081818182,0.008,0.15
5399,VI-EIRF NON CPS ALL OTHER (DB),0.009638848,0.009090909,0,0
5399,VI-CPS/RETAIL ALL OTHER,0.009254367,0.027272727,0.0151,0.1
5399,MC-MERIT I ELECTRONIC COMMERCE,0.00851377,0.009090909,0.0189,0.1
5399,MC-FOREIGN STANDARD PLUS,0.007415252,0.009090909,0.0245,0
5399,MC-REG INCENT FRF ADJ POS (DB),0.005002124,0.018181818,0.0005,0.22
5399,VI-US REGULATED NON-CPS (DB),0.003459041,0.009090909,0.0005,0.22
5399,MC-WORLDCARD MERIT I,0.003278018,0.009090909,0.0205,0.1
5399,VI-US CPS/SMALL TCKT REG (DB),0.002859498,0.1,0.0005,0.22
5399,MC-BUS LEVEL 3 DATA RATE I,0.002267691,0.009090909,0.0286,0.1
5399,MC-ENHANCED MERIT III BASE,0.001346329,0.009090909,0.0158,0.1
5399,VI-CPS/RETAIL ALL OTHER (PP),0.001257364,0.009090909,0.0115,0.15
5399,MC-DOMESTIC MERIT III (DB),0.00123003,0.009090909,0.0105,0.15
5399,DSCVR PSL CNP/ECOM RW,0.001130751,0.009090909,0.0197,0.1
5399,MC-WORLDCARD MERIT III,0.000355342,0.009090909,0.0177,0.1
5399,VI-CPS SMALL TICKET (PP),0.000328008,0.009090909,0,0
5399,VI-CPS/SMALL TICKET,0.000298869,0.018181818,0.0165,0.04
5399,VI-CPS SMALL TICKET (DB),0.00027334,0.018181818,0.0155,0.04
5399,VI-FOREIGN CARD,0,0,0,0
5399,MC-FOREIGN CARD,0,0,0,0
5411,VI-US REGULATED (DB),0.334228488,0.303862262,0.0005,0.21
5411,VI-US REGULATED COMM (DB),0.113131137,0.058166589,0.0005,0.22
5411,VI-CPS/REWARDS 1,0.099312282,0.10981852,0.0195,0.1
5411,MC-REG INCENT FRF ADJ POS (DB),0.090927852,0.105630526,0.0005,0.22
5411,VI-CPS/SUPERMARKET (DB),0.052877568,0.049325268,0,0
5411,MC-SUPERMARKET CAP (DB),0.035303554,0.03257329,0,0
5411,VI-SIGNATURE PREFERRED RETAIL,0.028484414,0.029315961,0.021,0.1
5411,DSCVR PSL SPMKT/WHSE CLUB RW,0.028336703,0.023266636,0.0165,0.1
5411,VI-US CPS/SMALL TCKT REG (DB),0.025697749,0.101442531,0.0005,0.22
5411,DSCVR PSL SPMKT/WHSE CLUB PR,0.023979166,0.008841322,0.0165,0.1
5411,MC-WORLDCARD SUPERMARKET BASE,0.022592717,0.026989297,0,0
5411,VI-CPS SUPERMARKET RATE CREDIT,0.019386606,0.016286645,0,0
5411,MC-WORLD ELITE SUPERMARKET,0.016902556,0.00511866,0,0
5411,MC-SUPERMARKET,0.016227996,0.012563983,0,0
5411,MC-REGULATED FRD ADJ COMM (DB),0.013646712,0.005583993,0.0005,0.22
5411,MC-ENHANCED SUPERMARKET BASE,0.010582236,0.009771987,0,0
5411,DSCVR PSL CNP/ECOM RW,0.010107849,0.000465333,0.0197,0.1
5411,DSCVR PSL SPMKT/WHSE CLUB PP,0.0093399,0.008375989,0.0102,0.1
5411,MC-HIGH VAL SUPERMARKET BASE,0.00862739,0.007910656,0,0
5411,VI-CPS SMALL TICKET (DB),0.007450043,0.029315961,0.0155,0.04
5411,MC-CORP DATA RATE I (US) BUS,0.005902984,0.00511866,0.0265,0.1
5411,MC-DOMESTIC MERIT III (DB),0.005520002,0.016751978,0.0105,0.15
5411,VI-SUPERMARKET CHCARD CAP (PP),0.004175596,0.003722662,0,0
5411,VI-CPS/SMALL TICKET,0.003596906,0.014425314,0.0165,0.04
5411,VI-BUS ENH RETAIL,0.002991551,0.003722662,0,0
5411,DSCVR COMML ELECT OTHER,0.002117687,0.001861331,0.023,0.1
5411,VI-BUSINESS CARD RETAIL,0.001805894,0.002791996,0,0
5411,VI-US SIG BUS RTL,0.001699979,0.000930665,0,0
5411,VI-REG CONSUMER MQ (DB),0.0016624,0.001395998,0.0005,0.22
5411,VI-IR REGULATED WITH IAF (DB),0.001207981,0.000930665,0.005,0.22
5411,VI-BUSINESS CARD CP (DB),0.000897676,0.000465333,0,0
